,Usage
10135,36.2
10136,3.3
10137,72.1
10138,308.7
10139,209.1
10140,402.5
10141,12.2
10142,17.7
10143,173.2
10144,160.5
10145,168.5
10146,67.9
10147,286.3
10148,6.5
10149,74.8
10150,23.9
10151,73.3
10152,109.0
10153,1.2
10154,2.1
10155,23.6
10156,2.3
10157,5.9
10158,1.8
10159,2.2
10160,4.3
10161,98.0
10162,114.1
10163,214.4
10164,59.9
10165,267.4
10166,33.0
10167,26.8
10168,38.1
10169,3.2
10170,71.7
10171,314.2
10172,214.7
10173,408.4
10174,12.5
10175,18.1
10176,176.0
10177,174.7
10178,173.2
10179,69.7
10180,293.5
10181,7.6
10182,71.3
10183,23.6
10184,78.4
10185,115.2
10186,1.3
10187,2.0
10188,23.8
10189,2.4
10190,5.9
10191,1.7
10192,2.1
10193,3.6
10194,102.6
10195,113.3
10196,215.3
10197,62.0
10198,268.7
10199,33.7
10200,27.9
10201,39.3
10202,3.5
10203,70.8
10204,314.5
10205,218.5
10206,414.3
10207,12.4
10208,18.1
10209,173.3
10210,176.6
10211,177.3
10212,70.8
10213,295.1
10214,7.6
10215,69.1
10216,23.9
10217,70.4
10218,115.8
10219,1.5
10220,2.2
10221,23.7
10222,2.4
10223,6.0
10224,1.8
10225,2.1
10226,4.0
10227,104.0
10228,114.0
10229,196.9
10230,63.2
10231,276.1
10232,34.0
10233,28.5
10234,39.2
10235,3.4
10236,71.2
10237,309.8
10238,221.1
10239,409.9
10240,12.4
10241,18.0
10242,171.9
10243,183.5
10244,175.6
10245,71.4
10246,297.1
10247,7.6
10248,69.7
10249,24.7
10250,65.0
10251,112.3
10252,1.4
10253,2.1
10254,23.5
10255,2.4
10256,5.7
10257,1.7
10258,2.2
10259,4.1
10260,101.8
10261,114.4
10262,194.3
10263,60.6
10264,277.4
10265,34.3
10266,27.8
10267,38.8
10268,3.5
10269,71.2
10270,307.0
10271,222.6
10272,410.3
10273,12.4
10274,18.0
10275,165.5
10276,194.0
10277,172.8
10278,72.6
10279,288.3
10280,7.4
10281,72.7
10282,24.7
10283,65.2
10284,117.8
10285,1.3
10286,2.0
10287,24.7
10288,2.4
10289,5.6
10290,1.7
10291,2.1
10292,4.0
10293,101.3
10294,110.5
10295,200.5
10296,60.4
10297,272.1
10298,33.3
10299,27.6
10300,41.8
10301,3.3
10302,70.8
10303,313.7
10304,224.7
10305,416.2
10306,12.9
10307,18.2
10308,168.3
10309,192.5
10310,172.0
10311,72.1
10312,273.6
10313,7.4
10314,71.2
10315,23.8
10316,66.7
10317,115.7
10318,1.4
10319,2.1
10320,24.1
10321,2.5
10322,5.8
10323,1.9
10324,2.2
10325,3.8
10326,93.0
10327,101.8
10328,203.7
10329,58.5
10330,257.1
10331,30.9
10332,25.3
10333,42.0
10334,3.0
10335,70.8
10336,299.7
10337,227.0
10338,406.7
10339,12.0
10340,17.7
10341,168.3
10342,189.2
10343,164.1
10344,65.4
10345,260.2
10346,6.7
10347,69.4
10348,23.9
10349,64.2
10350,106.1
10351,1.1
10352,2.0
10353,22.4
10354,2.5
10355,5.7
10356,1.7
10357,2.1
10358,3.5
10359,106.3
10360,118.8
10361,222.7
10362,61.2
10363,276.5
10364,34.7
10365,28.1
10366,45.8
10367,3.2
10368,96.9
10369,333.7
10370,218.8
10371,449.1
10372,11.6
10373,18.1
10374,196.6
10375,223.7
10376,244.2
10377,79.9
10378,340.7
10379,8.1
10380,75.2
10381,23.9
10382,88.4
10383,137.9
10384,1.5
10385,2.2
10386,24.3
10387,2.5
10388,6.3
10389,1.6
10390,2.2
10391,3.6
10392,110.6
10393,122.5
10394,230.4
10395,61.4
10396,280.6
10397,35.7
10398,28.1
10399,45.5
10400,3.2
10401,95.5
10402,334.4
10403,222.0
10404,463.7
10405,11.6
10406,18.6
10407,199.2
10408,220.4
10409,248.9
10410,80.8
10411,343.0
10412,8.3
10413,75.2
10414,24.7
10415,88.8
10416,148.7
10417,1.4
10418,2.3
10419,24.2
10420,2.4
10421,6.3
10422,1.7
10423,1.9
10424,4.0
10425,111.8
10426,125.2
10427,225.0
10428,62.2
10429,283.1
10430,36.9
10431,29.9
10432,47.3
10433,3.3
10434,96.3
10435,330.9
10436,219.1
10437,459.1
10438,11.6
10439,18.6
10440,198.1
10441,220.9
10442,247.0
10443,80.7
10444,340.0
10445,8.2
10446,77.2
10447,24.1
10448,86.2
10449,153.4
10450,1.3
10451,2.4
10452,24.1
10453,2.2
10454,6.2
10455,1.6
10456,2.1
10457,3.8
10458,107.5
10459,115.7
10460,219.4
10461,61.4
10462,271.5
10463,35.5
10464,29.2
10465,46.9
10466,3.3
10467,94.5
10468,332.3
10469,212.2
10470,452.8
10471,11.6
10472,18.7
10473,197.4
10474,228.0
10475,247.8
10476,81.2
10477,341.4
10478,8.2
10479,76.4
10480,22.1
10481,86.0
10482,156.5
10483,1.3
10484,2.3
10485,24.6
10486,2.4
10487,6.1
10488,1.7
10489,2.1
10490,3.9
10491,111.0
10492,118.4
10493,218.2
10494,64.2
10495,278.8
10496,35.7
10497,29.1
10498,45.8
10499,3.2
10500,97.5
10501,334.5
10502,210.7
10503,448.9
10504,11.6
10505,18.2
10506,197.4
10507,229.3
10508,249.9
10509,80.9
10510,340.8
10511,8.7
10512,78.0
10513,20.0
10514,85.5
10515,143.7
10516,1.1
10517,2.1
10518,24.7
10519,2.3
10520,6.2
10521,1.6
10522,2.1
10523,3.9
10524,116.5
10525,122.6
10526,220.9
10527,59.4
10528,289.1
10529,36.0
10530,28.0
10531,47.1
10532,3.1
10533,94.2
10534,334.3
10535,212.6
10536,451.2
10537,10.7
10538,18.1
10539,196.6
10540,229.4
10541,242.1
10542,79.8
10543,339.5
10544,8.1
10545,79.4
10546,20.8
10547,84.3
10548,142.6
10549,1.2
10550,2.1
10551,24.0
10552,2.3
10553,6.1
10554,1.5
10555,2.0
10556,4.3
10557,116.9
10558,114.9
10559,215.3
10560,57.5
10561,288.7
10562,33.7
10563,25.2
10564,43.2
10565,2.8
10566,91.9
10567,327.0
10568,199.5
10569,439.0
10570,10.7
10571,18.2
10572,192.0
10573,224.4
10574,230.0
10575,73.9
10576,313.3
10577,7.5
10578,78.2
10579,20.1
10580,81.3
10581,133.5
10582,1.1
10583,2.1
10584,23.4
10585,2.6
10586,6.1
10587,1.9
10588,2.2
10589,4.0
10590,101.4
10591,118.1
10592,233.3
10593,66.8
10594,256.7
10595,37.3
10596,28.4
10597,50.0
10598,3.5
10599,85.4
10600,316.8
10601,231.6
10602,403.7
10603,12.3
10604,18.2
10605,172.2
10606,190.9
10607,207.9
10608,72.9
10609,301.7
10610,7.1
10611,70.9
10612,23.8
10613,72.0
10614,118.7
10615,1.2
10616,2.0
10617,22.5
10618,2.8
10619,6.0
10620,2.0
10621,2.0
10622,4.3
10623,105.8
10624,123.0
10625,236.5
10626,67.1
10627,257.5
10628,37.8
10629,29.0
10630,49.4
10631,3.6
10632,86.6
10633,323.4
10634,236.3
10635,420.1
10636,12.3
10637,18.1
10638,174.8
10639,193.1
10640,212.3
10641,73.2
10642,309.9
10643,7.4
10644,72.1
10645,24.2
10646,73.7
10647,126.9
10648,1.3
10649,2.1
10650,23.2
10651,2.5
10652,6.0
10653,2.0
10654,2.1
10655,3.4
10656,104.8
10657,122.9
10658,236.6
10659,66.5
10660,267.0
10661,37.9
10662,28.0
10663,46.9
10664,3.5
10665,82.8
10666,324.3
10667,236.7
10668,428.0
10669,12.6
10670,17.5
10671,174.5
10672,192.6
10673,219.5
10674,74.3
10675,310.6
10676,7.3
10677,68.5
10678,23.8
10679,74.1
10680,128.7
10681,1.4
10682,2.2
10683,23.4
10684,2.4
10685,6.1
10686,1.8
10687,2.1
10688,3.8
10689,102.9
10690,111.5
10691,227.5
10692,67.0
10693,246.1
10694,37.0
10695,27.5
10696,46.7
10697,3.5
10698,89.0
10699,328.1
10700,213.6
10701,431.0
10702,11.9
10703,18.3
10704,174.2
10705,194.7
10706,223.2
10707,74.8
10708,313.9
10709,7.4
10710,69.8
10711,23.9
10712,83.9
10713,129.3
10714,1.4
10715,2.2
10716,23.9
10717,2.7
10718,6.0
10719,1.8
10720,2.2
10721,3.9
10722,105.3
10723,116.5
10724,230.5
10725,68.5
10726,236.4
10727,35.8
10728,26.9
10729,38.6
10730,3.5
10731,85.9
10732,324.4
10733,198.8
10734,418.4
10735,11.9
10736,18.3
10737,175.9
10738,192.1
10739,226.2
10740,75.9
10741,321.4
10742,7.5
10743,70.8
10744,22.2
10745,83.6
10746,130.4
10747,1.5
10748,2.2
10749,24.0
10750,2.8
10751,6.1
10752,1.9
10753,2.1
10754,3.9
10755,103.6
10756,118.4
10757,233.4
10758,64.9
10759,246.0
10760,35.6
10761,28.3
10762,42.8
10763,3.5
10764,70.7
10765,320.9
10766,210.3
10767,413.0
10768,11.9
10769,18.0
10770,178.1
10771,189.8
10772,226.8
10773,76.1
10774,315.8
10775,7.5
10776,66.3
10777,19.5
10778,68.2
10779,124.7
10780,1.3
10781,2.2
10782,23.4
10783,2.5
10784,6.3
10785,1.9
10786,2.1
10787,3.8
10788,98.7
10789,107.4
10790,227.8
10791,61.6
10792,250.5
10793,35.7
10794,27.9
10795,42.2
10796,3.1
10797,82.1
10798,311.7
10799,216.8
10800,404.0
10801,11.9
10802,17.4
10803,184.3
10804,194.5
10805,210.2
10806,70.1
10807,301.0
10808,6.9
10809,68.4
10810,22.4
10811,74.9
10812,114.6
10813,1.3
10814,2.0
10815,19.2
10816,2.4
10817,5.9
10818,1.7
10819,2.0
10820,3.3
10821,203.3
10822,194.8
10823,269.8
10824,136.7
10825,449.6
10826,46.2
10827,29.3
10828,47.7
10829,6.3
10830,92.4
10831,398.0
10832,221.9
10833,459.6
10834,11.9
10835,17.4
10836,181.0
10837,165.1
10838,187.2
10839,65.8
10840,327.3
10841,8.7
10842,96.9
10843,27.3
10844,94.2
10845,186.0
10846,1.2
10847,2.3
10848,30.5
10849,2.3
10850,6.0
10851,1.7
10852,2.3
10853,4.8
10854,210.1
10855,199.8
10856,278.0
10857,139.1
10858,461.2
10859,48.1
10860,30.1
10861,42.0
10862,6.7
10863,91.5
10864,398.0
10865,225.2
10866,471.4
10867,11.9
10868,16.6
10869,191.0
10870,169.3
10871,185.6
10872,67.2
10873,332.0
10874,8.8
10875,90.2
10876,27.2
10877,105.6
10878,186.4
10879,1.2
10880,2.3
10881,31.8
10882,2.6
10883,5.8
10884,1.7
10885,2.2
10886,5.8
10887,185.6
10888,176.2
10889,265.9
10890,135.2
10891,403.0
10892,38.4
10893,29.2
10894,41.0
10895,6.0
10896,92.2
10897,368.3
10898,221.2
10899,463.4
10900,11.9
10901,16.5
10902,197.3
10903,169.2
10904,179.2
10905,64.6
10906,337.6
10907,9.2
10908,87.6
10909,24.6
10910,102.9
10911,184.3
10912,1.4
10913,2.2
10914,35.1
10915,2.5
10916,5.9
10917,1.6
10918,2.2
10919,6.2
10920,228.6
10921,185.3
10922,244.4
10923,136.1
10924,430.6
10925,45.5
10926,30.2
10927,48.3
10928,6.2
10929,92.1
10930,302.6
10931,210.1
10932,457.8
10933,10.4
10934,16.0
10935,198.4
10936,168.5
10937,178.9
10938,64.5
10939,338.7
10940,8.9
10941,86.7
10942,23.1
10943,82.2
10944,168.4
10945,1.3
10946,2.2
10947,34.9
10948,2.8
10949,5.8
10950,1.7
10951,2.1
10952,5.1
10953,256.0
10954,203.2
10955,257.8
10956,134.7
10957,453.9
10958,53.2
10959,30.8
10960,48.9
10961,6.5
10962,92.8
10963,328.7
10964,211.2
10965,460.8
10966,11.5
10967,16.9
10968,198.7
10969,169.8
10970,190.3
10971,69.0
10972,339.2
10973,8.8
10974,108.2
10975,26.8
10976,92.3
10977,190.8
10978,1.3
10979,2.2
10980,31.0
10981,2.7
10982,6.1
10983,1.7
10984,2.2
10985,5.4
10986,240.2
10987,201.3
10988,257.9
10989,130.7
10990,450.6
10991,46.9
10992,31.1
10993,46.9
10994,6.1
10995,89.6
10996,342.9
10997,203.4
10998,464.0
10999,11.5
11000,17.4
11001,201.8
11002,168.4
11003,198.1
11004,71.9
11005,332.9
11006,9.1
11007,106.1
11008,27.3
11009,87.1
11010,180.4
11011,1.1
11012,2.1
11013,31.8
11014,2.2
11015,6.1
11016,1.8
11017,2.1
11018,5.0
11019,237.6
11020,165.9
11021,223.1
11022,117.9
11023,413.3
11024,42.7
11025,27.8
11026,46.8
11027,5.7
11028,86.9
11029,325.4
11030,191.1
11031,455.8
11032,11.5
11033,17.3
11034,197.6
11035,166.4
11036,192.8
11037,69.0
11038,330.6
11039,8.5
11040,110.7
11041,26.4
11042,77.4
11043,177.0
11044,0.9
11045,2.2
11046,30.0
11047,2.5
11048,5.8
11049,1.8
11050,2.3
11051,5.1
11052,110.1
11053,101.3
11054,205.2
11055,69.4
11056,251.6
11057,21.4
11058,16.5
11059,36.1
11060,3.0
11061,69.2
11062,299.7
11063,180.1
11064,407.7
11065,9.5
11066,7.5
11067,175.6
11068,139.9
11069,192.6
11070,68.6
11071,289.3
11072,7.1
11073,87.5
11074,20.5
11075,74.9
11076,131.3
11077,1.1
11078,1.8
11079,26.5
11080,2.3
11081,4.7
11082,1.7
11083,2.2
11084,4.7
11085,116.2
11086,110.5
11087,204.7
11088,67.7
11089,217.0
11090,23.5
11091,20.1
11092,40.4
11093,3.2
11094,72.9
11095,305.2
11096,173.9
11097,392.5
11098,10.6
11099,7.8
11100,180.6
11101,142.8
11102,199.4
11103,72.5
11104,303.8
11105,7.7
11106,68.2
11107,20.3
11108,76.9
11109,120.0
11110,1.3
11111,1.9
11112,27.1
11113,2.4
11114,4.7
11115,1.7
11116,2.3
11117,4.2
11118,114.1
11119,115.6
11120,203.2
11121,71.8
11122,278.0
11123,26.8
11124,21.0
11125,42.3
11126,3.3
11127,75.4
11128,305.5
11129,192.6
11130,425.7
11131,10.1
11132,8.0
11133,178.7
11134,147.5
11135,208.4
11136,72.2
11137,296.7
11138,7.0
11139,91.4
11140,22.6
11141,80.4
11142,138.7
11143,1.3
11144,1.9
11145,27.5
11146,2.5
11147,4.9
11148,1.6
11149,2.1
11150,4.5
11151,123.5
11152,121.8
11153,203.5
11154,73.1
11155,312.5
11156,28.6
11157,21.4
11158,43.2
11159,3.4
11160,75.0
11161,301.9
11162,196.0
11163,421.3
11164,9.9
11165,7.9
11166,180.5
11167,150.8
11168,214.7
11169,72.7
11170,296.1
11171,7.2
11172,97.8
11173,23.6
11174,80.4
11175,140.3
11176,1.4
11177,2.0
11178,21.6
11179,2.5
11180,4.7
11181,1.5
11182,2.1
11183,4.6
11184,115.0
11185,113.6
11186,215.1
11187,72.2
11188,322.0
11189,28.9
11190,20.7
11191,38.3
11192,3.3
11193,78.7
11194,303.4
11195,202.0
11196,411.2
11197,9.8
11198,7.8
11199,174.5
11200,154.9
11201,214.5
11202,73.2
11203,302.7
11204,7.3
11205,97.1
11206,22.3
11207,81.9
11208,143.5
11209,1.3
11210,2.2
11211,21.5
11212,2.4
11213,4.7
11214,1.7
11215,2.2
11216,4.1
11217,121.2
11218,120.4
11219,219.7
11220,72.0
11221,339.7
11222,30.1
11223,21.9
11224,43.2
11225,3.4
11226,79.4
11227,306.3
11228,202.9
11229,405.5
11230,10.0
11231,7.5
11232,181.9
11233,156.8
11234,209.5
11235,71.9
11236,303.5
11237,7.6
11238,100.6
11239,23.2
11240,81.2
11241,145.2
11242,1.2
11243,2.0
11244,22.2
11245,2.3
11246,5.1
11247,1.6
11248,2.1
11249,4.2
11250,129.8
11251,128.5
11252,225.2
11253,73.3
11254,350.6
11255,30.5
11256,22.4
11257,43.8
11258,3.5
11259,76.5
11260,306.5
11261,205.5
11262,405.1
11263,8.9
11264,7.6
11265,185.5
11266,152.8
11267,204.1
11268,71.2
11269,296.5
11270,7.4
11271,101.9
11272,25.9
11273,81.3
11274,151.7
11275,0.9
11276,1.9
11277,22.1
11278,2.2
11279,5.1
11280,1.5
11281,2.4
11282,4.2
11283,130.1
11284,131.9
11285,243.3
11286,68.5
11287,290.4
11288,37.5
11289,28.0
11290,50.4
11291,3.9
11292,73.7
11293,329.0
11294,267.4
11295,457.1
11296,9.5
11297,17.1
11298,180.7
11299,192.4
11300,231.5
11301,73.8
11302,304.3
11303,7.5
11304,77.5
11305,25.9
11306,80.6
11307,119.7
11308,1.9
11309,2.2
11310,22.1
11311,2.5
11312,6.6
11313,1.6
11314,2.3
11315,3.4
11316,129.2
11317,136.6
11318,248.1
11319,69.5
11320,295.5
11321,38.7
11322,29.2
11323,53.0
11324,4.0
11325,73.7
11326,343.5
11327,269.9
11328,471.1
11329,11.2
11330,18.5
11331,184.5
11332,210.8
11333,233.9
11334,75.1
11335,310.0
11336,7.4
11337,77.6
11338,25.2
11339,80.0
11340,120.9
11341,1.9
11342,2.2
11343,22.6
11344,2.7
11345,6.7
11346,1.6
11347,2.3
11348,3.6
11349,134.2
11350,137.8
11351,249.0
11352,68.8
11353,288.0
11354,38.6
11355,28.8
11356,51.8
11357,3.9
11358,78.7
11359,341.0
11360,271.4
11361,476.8
11362,11.9
11363,18.7
11364,186.4
11365,216.8
11366,237.7
11367,76.0
11368,311.9
11369,7.7
11370,77.1
11371,24.9
11372,77.8
11373,123.3
11374,1.8
11375,2.2
11376,22.7
11377,3.0
11378,6.6
11379,1.8
11380,2.2
11381,3.5
11382,131.3
11383,136.9
11384,249.0
11385,66.8
11386,282.1
11387,37.6
11388,27.1
11389,46.4
11390,3.8
11391,80.9
11392,348.6
11393,271.8
11394,475.8
11395,12.0
11396,18.7
11397,187.8
11398,223.0
11399,240.9
11400,78.2
11401,315.1
11402,7.7
11403,76.1
11404,24.6
11405,78.5
11406,122.5
11407,1.9
11408,2.3
11409,23.1
11410,2.9
11411,6.6
11412,1.8
11413,2.3
11414,3.6
11415,131.4
11416,136.8
11417,248.1
11418,66.8
11419,273.9
11420,37.2
11421,27.2
11422,48.3
11423,3.7
11424,82.6
11425,348.7
11426,271.4
11427,474.7
11428,11.3
11429,18.5
11430,189.0
11431,225.7
11432,244.6
11433,77.6
11434,324.0
11435,7.8
11436,75.6
11437,23.0
11438,73.6
11439,121.7
11440,2.0
11441,2.2
11442,23.6
11443,2.7
11444,6.7
11445,1.6
11446,2.2
11447,3.8
11448,132.6
11449,136.2
11450,249.3
11451,62.6
11452,278.7
11453,36.7
11454,26.6
11455,48.1
11456,3.5
11457,83.8
11458,347.0
11459,269.4
11460,474.5
11461,9.9
11462,18.4
11463,189.7
11464,236.2
11465,242.0
11466,78.5
11467,307.8
11468,7.6
11469,74.8
11470,23.5
11471,71.2
11472,120.6
11473,2.0
11474,2.3
11475,22.8
11476,2.7
11477,6.6
11478,1.6
11479,2.3
11480,3.6
11481,126.9
11482,129.1
11483,245.5
11484,61.1
11485,286.6
11486,34.3
11487,25.2
11488,48.8
11489,3.2
11490,83.8
11491,335.0
11492,265.3
11493,461.2
11494,9.3
11495,18.0
11496,189.7
11497,235.6
11498,225.3
11499,71.9
11500,296.6
11501,6.8
11502,77.4
11503,23.5
11504,71.1
11505,115.9
11506,1.7
11507,2.2
11508,21.4
11509,2.8
11510,6.5
11511,1.6
11512,2.3
11513,3.4
11514,110.7
11515,118.4
11516,222.6
11517,62.8
11518,244.7
11519,34.7
11520,29.4
11521,46.0
11522,3.6
11523,73.5
11524,328.8
11525,253.5
11526,442.9
11527,12.3
11528,18.6
11529,155.9
11530,182.7
11531,184.5
11532,70.6
11533,258.0
11534,6.9
11535,67.6
11536,24.4
11537,75.1
11538,110.4
11539,1.7
11540,2.1
11541,21.3
11542,2.5
11543,6.2
11544,1.8
11545,2.1
11546,3.4
11547,114.1
11548,122.1
11549,228.8
11550,62.9
11551,249.2
11552,36.1
11553,29.7
11554,47.2
11555,3.5
11556,74.4
11557,335.5
11558,256.0
11559,454.0
11560,12.8
11561,19.0
11562,159.7
11563,187.2
11564,188.0
11565,71.5
11566,274.8
11567,7.2
11568,70.3
11569,24.5
11570,76.7
11571,114.3
11572,1.8
11573,2.1
11574,20.0
11575,2.5
11576,6.0
11577,1.7
11578,2.1
11579,3.4
11580,110.8
11581,121.0
11582,229.9
11583,65.4
11584,253.4
11585,36.4
11586,30.3
11587,46.9
11588,3.7
11589,76.2
11590,332.2
11591,257.5
11592,455.5
11593,12.8
11594,19.0
11595,163.0
11596,192.7
11597,196.1
11598,72.5
11599,278.4
11600,7.1
11601,67.9
11602,24.8
11603,76.5
11604,113.5
11605,1.8
11606,2.3
11607,21.1
11608,2.6
11609,6.3
11610,1.7
11611,2.2
11612,3.4
11613,97.8
11614,111.3
11615,211.8
11616,64.8
11617,239.8
11618,36.5
11619,31.2
11620,45.9
11621,4.1
11622,76.9
11623,325.9
11624,243.8
11625,451.3
11626,12.4
11627,19.0
11628,160.7
11629,197.3
11630,196.6
11631,72.6
11632,287.5
11633,6.5
11634,69.1
11635,24.5
11636,76.4
11637,114.3
11638,1.8
11639,2.1
11640,18.9
11641,2.7
11642,6.0
11643,1.7
11644,2.2
11645,3.2
11646,94.7
11647,95.7
11648,202.2
11649,66.8
11650,186.8
11651,29.5
11652,29.2
11653,38.9
11654,4.3
11655,75.8
11656,319.3
11657,211.0
11658,438.7
11659,12.6
11660,18.8
11661,159.3
11662,199.6
11663,204.2
11664,72.4
11665,283.2
11666,7.3
11667,53.8
11668,24.0
11669,76.2
11670,113.2
11671,1.8
11672,2.1
11673,19.0
11674,2.6
11675,6.0
11676,1.7
11677,2.1
11678,3.3
11679,103.7
11680,110.4
11681,211.4
11682,63.8
11683,229.9
11684,33.4
11685,29.3
11686,44.2
11687,3.8
11688,75.8
11689,317.1
11690,228.5
11691,435.7
11692,12.2
11693,18.6
11694,156.6
11695,200.1
11696,197.7
11697,70.4
11698,256.1
11699,6.8
11700,54.9
11701,23.2
11702,79.8
11703,112.0
11704,1.7
11705,2.0
11706,20.1
11707,2.6
11708,5.8
11709,2.0
11710,2.1
11711,3.4
11712,97.2
11713,101.7
11714,212.7
11715,62.0
11716,234.2
11717,32.7
11718,27.6
11719,47.7
11720,3.4
11721,74.2
11722,299.5
11723,220.9
11724,422.9
11725,11.4
11726,18.2
11727,154.2
11728,199.6
11729,178.7
11730,63.4
11731,223.8
11732,6.1
11733,63.9
11734,21.8
11735,75.8
11736,108.3
11737,1.6
11738,2.0
11739,19.7
11740,2.5
11741,6.0
11742,1.7
11743,2.1
11744,3.4
11745,237.2
11746,214.1
11747,232.7
11748,128.5
11749,421.3
11750,42.0
11751,29.9
11752,40.0
11753,6.4
11754,78.9
11755,284.7
11756,174.7
11757,395.1
11758,11.0
11759,18.6
11760,181.9
11761,200.5
11762,187.0
11763,67.1
11764,318.2
11765,8.3
11766,113.0
11767,25.3
11768,95.7
11769,166.9
11770,1.0
11771,2.0
11772,34.2
11773,2.4
11774,5.3
11775,1.7
11776,2.1
11777,4.9
11778,251.9
11779,220.1
11780,246.5
11781,126.9
11782,437.4
11783,43.3
11784,31.6
11785,42.8
11786,6.4
11787,83.8
11788,278.2
11789,180.4
11790,395.6
11791,11.8
11792,18.7
11793,186.9
11794,205.9
11795,191.6
11796,64.5
11797,329.9
11798,8.8
11799,103.6
11800,23.6
11801,99.2
11802,173.9
11803,1.1
11804,2.3
11805,35.0
11806,2.4
11807,5.6
11808,1.8
11809,2.1
11810,4.9
11811,255.0
11812,223.2
11813,253.5
11814,134.9
11815,424.0
11816,44.3
11817,31.6
11818,42.9
11819,6.7
11820,86.5
11821,277.2
11822,179.5
11823,400.3
11824,11.8
11825,18.7
11826,186.6
11827,206.8
11828,189.5
11829,58.9
11830,313.2
11831,7.9
11832,109.1
11833,25.5
11834,98.5
11835,174.3
11836,1.0
11837,2.2
11838,34.7
11839,2.5
11840,5.7
11841,1.7
11842,2.2
11843,5.0
11844,264.6
11845,222.6
11846,253.0
11847,137.2
11848,426.5
11849,42.1
11850,31.7
11851,44.9
11852,6.7
11853,84.7
11854,267.2
11855,167.9
11856,377.8
11857,11.8
11858,18.5
11859,183.0
11860,199.1
11861,194.7
11862,61.2
11863,289.2
11864,7.4
11865,106.4
11866,23.4
11867,96.5
11868,162.9
11869,1.0
11870,2.1
11871,34.1
11872,2.4
11873,5.5
11874,1.8
11875,2.2
11876,4.8
11877,259.7
11878,224.4
11879,247.4
11880,132.6
11881,393.0
11882,42.9
11883,30.6
11884,41.3
11885,6.4
11886,85.4
11887,282.3
11888,162.6
11889,383.5
11890,11.9
11891,18.4
11892,184.5
11893,199.1
11894,193.9
11895,65.2
11896,291.4
11897,7.3
11898,102.7
11899,24.9
11900,98.9
11901,160.9
11902,0.9
11903,2.2
11904,32.3
11905,2.5
11906,5.6
11907,1.2
11908,2.3
11909,4.7
11910,259.0
11911,218.5
11912,243.3
11913,125.3
11914,390.4
11915,41.3
11916,31.0
11917,42.2
11918,6.0
11919,89.1
11920,287.7
11921,162.8
11922,390.7
11923,11.8
11924,18.4
11925,180.5
11926,199.8
11927,190.9
11928,67.2
11929,288.8
11930,7.4
11931,104.2
11932,25.8
11933,100.1
11934,166.7
11935,1.0
11936,2.2
11937,31.5
11938,2.4
11939,5.7
11940,1.8
11941,2.5
11942,4.8
11943,248.8
11944,200.9
11945,237.1
11946,116.2
11947,393.1
11948,38.5
11949,28.7
11950,39.7
11951,5.5
11952,93.9
11953,280.1
11954,166.2
11955,382.4
11956,11.8
11957,18.2
11958,175.6
11959,189.3
11960,185.5
11961,63.1
11962,262.3
11963,6.8
11964,108.6
11965,26.2
11966,102.8
11967,164.9
11968,0.7
11969,2.1
11970,30.8
11971,2.5
11972,5.5
11973,1.7
11974,2.2
11975,4.8
11976,92.2
11977,89.9
11978,198.2
11979,58.0
11980,230.7
11981,31.1
11982,26.4
11983,48.8
11984,3.3
11985,82.7
11986,323.8
11987,223.3
11988,487.6
11989,10.3
11990,18.6
11991,187.7
11992,220.8
11993,253.3
11994,80.3
11995,328.5
11996,7.7
11997,67.3
11998,23.6
11999,73.1
12000,100.0
12001,1.3
12002,2.2
12003,22.6
12004,2.6
12005,5.7
12006,1.6
12007,2.1
12008,3.9
12009,69.5
12010,69.1
12011,173.4
12012,45.6
12013,223.1
12014,24.3
12015,19.7
12016,47.9
12017,2.8
12018,69.6
12019,253.8
12020,195.8
12021,430.1
12022,8.8
12023,12.5
12024,189.2
12025,222.6
12026,248.6
12027,81.1
12028,326.4
12029,7.1
12030,66.1
12031,23.9
12032,72.4
12033,101.1
12034,1.1
12035,2.1
12036,20.7
12037,2.5
12038,5.4
12039,1.6
12040,2.0
12041,3.4
12042,78.1
12043,77.1
12044,170.6
12045,53.3
12046,205.3
12047,26.8
12048,23.4
12049,46.2
12050,3.3
12051,72.7
12052,286.4
12053,194.5
12054,465.5
12055,10.1
12056,14.1
12057,192.3
12058,234.2
12059,255.2
12060,82.6
12061,333.6
12062,7.9
12063,65.6
12064,22.8
12065,74.9
12066,114.5
12067,1.4
12068,2.0
12069,21.4
12070,2.6
12071,5.5
12072,1.7
12073,2.4
12074,3.5
12075,91.1
12076,92.6
12077,193.0
12078,58.8
12079,214.0
12080,30.0
12081,24.3
12082,41.4
12083,3.3
12084,81.3
12085,323.3
12086,202.6
12087,482.4
12088,10.4
12089,17.9
12090,197.4
12091,235.4
12092,257.9
12093,82.9
12094,340.6
12095,8.4
12096,69.3
12097,22.2
12098,75.8
12099,123.8
12100,1.4
12101,2.0
12102,23.3
12103,2.6
12104,5.4
12105,1.7
12106,2.1
12107,3.8
12108,92.5
12109,100.7
12110,206.4
12111,61.1
12112,207.0
12113,33.2
12114,23.8
12115,44.4
12116,3.3
12117,77.5
12118,331.2
12119,203.6
12120,482.7
12121,10.3
12122,18.6
12123,200.0
12124,233.4
12125,259.2
12126,82.5
12127,341.5
12128,8.3
12129,66.9
12130,23.3
12131,76.4
12132,132.2
12133,1.4
